"Name","Dragon.Year","Sex","Time.in.pop","ActiveFungus","ActiveFungus_L","InfectedDensity.Annual","X","Y"
"Menulog",2022,"Male",0,0,0,0.000120669381614137,748,119
"Mess",2022,"Female",2024.25396825397,0,0,0.000128255295076959,735.015873015873,47.5079365079365
"Meteor",2022,"Male",1545.84210526316,1,1,7.224687017819e-05,777.157894736842,113.736842105263
"Mikado",2022,"Male",532.3,0,0,7.50584288189845e-05,731.2,35.75
"Mimi",2022,"Female",882.727272727273,1,1,0.000157872520868452,757.045454545455,166.136363636364
"Mina",2022,"Female",1493.5,0,0,5.99561043755222e-05,729,28.5
"Minerva",2022,"Female",2063.11764705882,1,1,0.000215078322568708,765.647058823529,141.970588235294
"Minion",2022,"Female",897,0,0,0.000274476784777837,758.01724137931,88.7068965517241
"Minnie",2022,"Female",2620.95652173913,1,1,0.000269074260503444,780.449275362319,150.072463768116
"Mischief",2022,"Male",377,0,1,0.000218168499131555,764.818181818182,140.363636363636
"Mischief",2022,"Male",124.333333333333,1,1,0.000138541710254516,751.111111111111,131.166666666667
"MissVanjie",2022,"Male",0,0,0,3.56444846542982e-05,738,35
"Mistinguette",2022,"Female",467.638888888889,1,1,0.000198282266002907,784.638888888889,145.333333333333
"Moana",2022,"Female",2071,0,0,1.40654611145402e-05,706,38
"Monna",2022,"Female",150.454545454545,0,0,2.6914909532182e-05,709,41.6363636363636
"Moose",2022,"Male",565.333333333333,0,1,0.000253873583576417,758.166666666667,88.1666666666667
"Morbius",2022,"Male",104.047619047619,0,0,0.000182038410647577,761.666666666667,124
"Morbius",2022,"Male",339.5,1,1,0.000177121602604506,763.5,124.5
"Morpheus",2022,"Female",175.214285714286,0,0,0.000154750839149045,754.357142857143,127.142857142857
"Mousesack",2022,"Male",342.117647058824,0,0,6.04056449396774e-05,783,97.9411764705882
"Munster",2022,"Male",748,0,1,0.000151761078285251,758.8,117.6
"Munster",2022,"Male",516,1,1,0.000104931142992717,748.571428571429,115.428571428571
"Mysterio",2022,"Male",123.842105263158,0,0,7.30795642062345e-05,780.315789473684,101.631578947368
"Myth",2022,"Female",1247.27272727273,1,1,3.53739741656508e-05,737.090909090909,9.90909090909091
"Nebula",2022,"Female",1139.85714285714,1,1,8.94849467223933e-06,705.428571428571,11.4285714285714
"Neiko",2022,"Male",900.25,0,1,0.00021757015539577,761.730769230769,92.5
"Neo",2022,"Male",150.25,0,0,0.000150797691207492,752.4,97.55
"Nessy",2022,"Female",1417.625,0,0,1.1779625523183e-05,751.5,28.125
"Nikki",2022,"Female",1383.63636363636,0,1,0.000180948067528589,761.636363636364,123.727272727273
"Nikki",2022,"Female",1124.54545454545,1,1,0.000172715744155537,761,123.090909090909
"Norri",2022,"Female",1568.8,0,0,2.03408615266164e-05,726.7,4.3
"Northstar",2022,"Male",888.692307692308,0,0,2.36806348807435e-05,733.461538461538,8.61538461538461
"Novax",2022,"Female",0,0,0,2.29621617491372e-05,708,39
"Nugget",2022,"Female",3107.33898305085,0,0,0.000251842879649243,752.271186440678,84.9152542372881
"Ofelia",2022,"Female",795.333333333333,0,0,0.000146598947370046,750.333333333333,95.6666666666667
"Okapie",2022,"Female",518.371428571429,1,1,0.00013462645528785,732.857142857143,46.0857142857143
"Okoye",2022,"Female",95.6666666666667,0,0,2.90038150630912e-05,741,12.3333333333333
"Olaf",2022,"Male",448,0,0,5.00203997309811e-05,728,32
"Ooshie",2022,"Female",1649.33333333333,0,1,0.000292746258953927,751.166666666667,83.3333333333333
"Ooshie",2022,"Female",1384.1,1,1,0.000219284638309604,750.075,83.4
"Orange",2022,"Male",1997.82857142857,0,1,7.83811054608476e-05,735.942857142857,62.7428571428571
"Otis",2022,"Male",939.56,1,1,0.000145003886074827,754.52,142.52
"Panchito",2022,"Male",1910.24324324324,0,0,9.89752963050832e-05,745.783783783784,121.810810810811
"Panchito",2022,"Male",2091.25,1,1,0.000109839536719144,745.75,127
"Pandanus",2022,"Female",1934.75925925926,0,0,0.000258397307517876,761.518518518518,88.7222222222222
"Paneer",2022,"Female",555.833333333333,0,0,2.71697345289545e-05,709.5,41.5
"Papaye",2022,"Female",450.571428571429,0,0,0.000205633305018031,759.785714285714,149.678571428571
"Papillon",2022,"Female",1468.83333333333,0,0,4.50329915769277e-05,732.166666666667,25.6666666666667
"Parker",2022,"Female",98.5,0,0,0.000194521248668867,784.5,143
"Parmesan",2022,"Male",523.814814814815,1,1,9.31415135305487e-05,756.296296296296,176.222222222222
"Pear",2022,"Female",3522.08695652174,0,0,0.000172856633699547,761.04347826087,122.260869565217
"Pecorino",2022,"Male",517.918918918919,0,0,0.000167971342933685,761.918918918919,107.162162162162
"Peewee",2022,"Female",200,0,0,0.000111273718147595,752.666666666667,146.5
"Peretti",2022,"Male",347.4375,0,0,0.00018301729309266,786.3125,158.625
"Pikachu",2022,"Male",2005.70454545455,1,1,0.000145936070217208,765.181818181818,121.340909090909
"Pineapple",2022,"Female",1552.75555555556,0,0,0.000170011159225584,757.822222222222,148.666666666667
"Pippa",2022,"Female",3402.25,1,1,0.000213227529694876,772.714285714286,135.964285714286
"Pistache",2022,"Male",1165.27536231884,1,1,0.000221569677172625,765.652173913043,136.507246376812
"Pixie",2022,"Female",4037.57894736842,1,1,0.00027080140049687,765.631578947368,151.315789473684
"Platypus",2022,"Female",204.724137931034,0,0,0.00021242458563539,747.724137931035,80.8620689655172
"Pluto",2022,"Female",584.714285714286,0,0,7.15857012896588e-05,779.047619047619,88.6666666666667
"Pogo",2022,"Male",403.5,0,0,2.05023948889337e-05,712.714285714286,16.5
"Poppins",2022,"Female",489.904761904762,0,0,0.000104577660283731,742.666666666667,54.0476190476191
"Posidonia",2022,"Female",2357.36538461538,0,0,0.000231462752129906,766.076923076923,137.5
"Possum",2022,"Male",531,0,0,6.26928051330468e-05,745,150.25
"Punisher",2022,"Female",96,0,0,2.35668205431783e-05,719.25,10
"Quad",2022,"Male",3975.35294117647,0,1,0.000258510775293465,773.058823529412,157.470588235294
"Quicksilver",2022,"Female",235.875,0,0,2.68732696738178e-05,716.25,24.875
"Quiet",2022,"Female",1070,0,1,0.000246305773855576,747,82
"Rain",2022,"Female",2874,0,0,0.000279210983059397,778,143
"Raksha",2022,"Male",1927.66666666667,1,1,0.0001258835041177,756.5,167.5
"Renfri",2022,"Female",106.111111111111,0,0,6.88080901550876e-05,731.111111111111,71
"Reptincel",2022,"Female",965.545454545455,1,1,0.000296453101458413,776.863636363636,148.909090909091
"Rey",2022,"Female",278.75,0,0,6.85451844789243e-05,778,84.625
"Rey",2022,"Female",344.333333333333,1,1,5.74470872094972e-05,780.333333333333,84.3333333333333
"Riddler",2022,"Female",111.666666666667,0,0,0.000207766880435667,764.416666666667,96.75
"Rooty",2022,"Male",3363.8,1,1,7.00271240485259e-05,723.8,41.4
"Rosalia",2022,"Female",240.666666666667,0,0,2.6957954296621e-05,723,11.6666666666667
"RuPaul",2022,"Male",43.6666666666667,0,0,0.000329450218848621,777,151.5
"Sabretooth",2022,"Male",45.5,0,0,8.66966985622748e-05,748.333333333333,159.5
"Sabretooth",2022,"Male",286,1,1,2.11263106193055e-05,739,164
"Saki",2022,"Male",435.103448275862,0,0,0.000270391109112339,756.51724137931,89.1896551724138
"Salshot",2022,"Female",2821.125,0,1,6.46083465994323e-05,742.625,51.375
"Salshot",2022,"Female",2562.13953488372,1,1,9.77494094155639e-05,744.697674418605,53.953488372093
"Sammy",2022,"Male",837.285714285714,0,1,0.000263720153493924,777.928571428571,157.142857142857
"Sandwich",2022,"Female",419.411764705882,0,1,0.000290615744406216,759.823529411765,91.5882352941177
"Sandwich",2022,"Female",155.210526315789,1,1,0.000262716840099017,759.210526315789,92.5263157894737
"Sansa",2022,"Female",3476.39473684211,0,0,0.000217254216733115,763.342105263158,95.2894736842105
"Sarabi",2022,"Female",1877.35294117647,0,0,0.000258554773175278,757.058823529412,88.4705882352941
"Sardine",2022,"Female",1881.82608695652,0,0,0.000103986809269039,743.173913043478,51.7608695652174
"SashaVelour",2022,"Male",24.4,0,0,3.9284779544094e-05,725.4,110.8
"Saturn",2022,"Female",2682.96774193548,0,0,6.21401556469565e-05,718.193548387097,57.2258064516129
"Scoobydoo",2022,"Male",2208.6,0,1,5.24530208655366e-05,716.72,53.8
"Scoobydoo",2022,"Male",1966.59259259259,1,1,5.35064651565157e-05,717.703703703704,57.1481481481481
"Scully",2022,"Female",192,0,0,9.63576133428338e-05,759.214285714286,109
"Sersi",2022,"Female",153.055555555556,0,0,0.000140528598954809,739.388888888889,45.0555555555556
"Shelton",2022,"Male",1317.64285714286,0,0,0.00015457980299445,761.678571428571,119.571428571429
"Shirley",2022,"Female",2599.71428571429,0,0,4.5412407148688e-05,733.714285714286,13.1428571428571
"Shuri",2022,"Female",191.84,0,0,0.000148760309981065,771.84,172.36
"Shuri",2022,"Female",472,1,1,0.000185519004775333,769,169
"Skink",2022,"Male",442,0,0,0.000125085772421561,741.333333333333,86.5555555555556
"Skyler",2022,"Female",739.833333333333,0,0,0.000205983378847392,748.722222222222,81.6666666666667
"Sloth",2022,"Male",598.525,1,1,9.99533905336166e-05,751.95,133.875
"Slytherin",2022,"Male",155.2,0,0,0.000195324060695504,769.6,164.2
"Slytherin",2022,"Male",298,1,1,0.000171067080628225,779,169.333333333333
"Sneezy",2022,"Male",1816.72727272727,1,1,0.000100919814799885,761.454545454545,173.636363636364
"Snow",2022,"Male",1575.65853658537,1,1,3.9776647962552e-05,737.780487804878,18.9756097560976
"Soleil",2022,"Female",910.511111111111,0,0,0.000189512831811141,765.888888888889,97.7333333333333
"Solstice",2022,"Female",1575.73333333333,0,0,3.68553532102567e-05,719.688888888889,104.888888888889
"Spectro",2022,"Male",852.7,0,0,1.88135996580686e-05,706.1,31.7
"Spidey",2022,"Female",194.625,1,1,3.48186997310171e-05,722.666666666667,112.416666666667
"Spike",2022,"Male",470,0,0,4.28107356557393e-05,713.5,46.5
"Spooky",2022,"Female",247,0,0,3.76510242786765e-05,735.6,130.4
"Sprinkles",2022,"Male",459.377777777778,1,1,0.000203647211833068,764.333333333333,149.377777777778
"Sprite",2022,"Female",129.357142857143,0,0,0.000124043069616726,740.642857142857,86.5714285714286
"Stacey",2022,"Female",1323.44444444444,0,1,0.000241843434390292,762.777777777778,95
"Stacey",2022,"Female",1065.38461538462,1,1,0.000264657293850355,760.333333333333,92.7948717948718
"StarLord",2022,"Male",122.352941176471,0,0,0.000129507857922543,753.705882352941,143.176470588235
"Steve",2022,"Female",118.833333333333,0,0,0.000307842665534641,777.083333333333,149.25
"Sticky",2022,"Female",230.346153846154,0,1,9.33793512132279e-05,777.288461538462,96.5384615384615
"Stitch",2022,"Female",1623.57142857143,0,0,3.36380950638788e-05,711.142857142857,44.1428571428571
"Storm",2022,"Female",126.625,0,0,0.00025854900212269,756.25,90.625
"Strawberry",2022,"Female",2348.80434782609,0,0,5.78594230452158e-05,716.326086956522,51.3260869565217
"Subway",2022,"Male",841.4,1,1,0.000139574365757415,758,117.2
"Supergirl",2022,"Female",1760.66666666667,0,1,0.000347992789743654,773,150.333333333333
"Supergirl",2022,"Female",1493.27777777778,1,1,0.000324332152650031,774.388888888889,151.388888888889
"Sushi",2022,"Male",2285.88888888889,0,1,0.000165931072668409,760.488888888889,121.244444444444
"Taddy",2022,"Female",429.236363636364,0,0,0.000188739871054962,764.563636363636,98.2545454545455
"TChalla",2022,"Female",7,0,0,6.28488687668752e-05,717.75,54
"Teatree",2022,"Male",2124.3125,0,1,0.000243250135678622,771.75,160.5
"Teatree",2022,"Male",1903.89655172414,1,1,0.000190544610427167,760.965517241379,163.655172413793
"Thena",2022,"Female",93.24,0,0,3.56843658316379e-05,784.32,113.52
"Thing",2022,"Female",1887.4406779661,1,1,0.000277848984787098,754.322033898305,86.9152542372881
"Thorette",2022,"Female",1123.9,1,1,0.000144425350454564,736.475,44.65
"Tiger",2022,"Male",1763.33333333333,1,1,3.70398357972641e-05,721.666666666667,69.6666666666667
"Tinly",2022,"Male",585.588235294118,0,1,0.000135566259363119,776.705882352941,116.058823529412
"Tissaia",2022,"Female",115.5,0,0,0.000193552654537363,762,132.5
"Tizem",2022,"Male",979.945945945946,0,0,7.23517532566853e-05,741.891891891892,38.0810810810811
"Tizem",2022,"Male",1149.6,1,1,6.46847517618197e-05,736.6,42.4
"Tonina",2022,"Female",2325,0,0,6.12031869322953e-05,717,53
"Toothless",2022,"Male",1554.5,1,1,1.44891667673119e-05,735.5,14.5
"Tortilla",2022,"Female",573.756756756757,1,1,6.1728656530324e-05,717.540540540541,53.3783783783784
"Triss",2022,"Female",208.461538461538,0,0,7.05627701565037e-05,736.615384615385,65.7692307692308
"TrixieMattel",2022,"Male",24.5,0,0,0.000280096144236988,762.5,88.5
"Twistie",2022,"Female",1474.75757575758,0,0,3.13144665593335e-05,732.818181818182,134.69696969697
"Typo",2022,"Female",422.35,1,1,0.000236450131056518,770.7,165.5
"Uhura",2022,"Female",1743.57142857143,0,1,0.000312284728015564,760,88.2857142857143
"Uhura",2022,"Female",1490.36734693878,1,1,0.000268459426876301,759.30612244898,90.1632653061225
"Ujasiri",2022,"Male",0,0,0,0.000134017948162637,748,122
"Valkyrie",2022,"Female",177.346153846154,0,0,0.000243589518677185,762.653846153846,94.1923076923077
"Venom",2022,"Male",75.8666666666667,0,0,0.000198181466565283,759.466666666667,154.733333333333
"Venom",2022,"Male",357.333333333333,1,1,6.45396672685293e-05,753.333333333333,172.333333333333
"Vesemir",2022,"Male",96.0434782608696,0,0,4.44893395765605e-05,782.521739130435,112.04347826087
"Vince",2022,"Male",1089,0,1,5.16339098189042e-05,743.2,151.4
"VioletChachki",2022,"Male",159.090909090909,0,0,0.000198113558254934,760.454545454545,124.818181818182
"Vision",2022,"Male",1395.79166666667,0,1,0.000107426859641534,772.625,109.916666666667
"Vision",2022,"Male",1172.16666666667,1,1,0.000116059389719586,770.833333333333,103.066666666667
"Waller",2022,"Male",976.522727272727,0,0,5.1158338830483e-05,742.431818181818,37.4090909090909
"Walnut",2022,"Male",1915.73076923077,0,0,0.000217170653031837,770.5,137.807692307692
"Walnut",2022,"Male",2157,1,1,0.000244670985076739,773,139
"Wanda",2022,"Female",163.5,0,0,3.6658459691238e-05,735.409090909091,136.227272727273
"Wanda",2022,"Female",426,1,1,3.1970314883043e-05,729,133
"Watermelon",2022,"Female",140.208333333333,0,0,5.72190565051452e-05,719.25,60.7083333333333
"Wendy",2022,"Female",1963.70909090909,0,0,0.000169740450377357,766.4,99.4909090909091
"Whiplash",2022,"Female",0,0,0,2.78980022641647e-05,715,27
"Witcher",2022,"Male",0,0,0,0.000192429275153722,788,154
"Witcher",2022,"Male",266,1,1,0.000159410367020432,779,171
"Woombat",2022,"Female",2612.4358974359,1,1,0.000232244209281406,762.205128205128,151.358974358974
"Worm",2022,"Female",875.433333333333,0,1,0.000228522577767978,763.9,94.5666666666667
"Worm",2022,"Female",1127.55555555556,1,1,0.000219624004574192,763.222222222222,96.5555555555556
"Yamaha",2022,"Male",906.4,1,1,0.000165324664345309,763,161.6
"Yanny",2022,"Female",1647.66666666667,0,0,0.000206539674963089,762.893939393939,134.954545454545
"Yarpen",2022,"Female",31.1666666666667,0,0,1.83971769900949e-05,705.666666666667,36.1666666666667
"Yenna",2022,"Female",174.24,0,0,5.44829016409118e-05,719.4,61.52
"Yennefer",2022,"Female",0,0,0,5.82832087522393e-05,770,181
"Yondu",2022,"Male",162.8,0,0,7.12774252139198e-05,739,133
"Zedd",2022,"Female",1174.39583333333,0,0,0.000230427105465992,750.4375,82.9166666666667
"Zemo",2022,"Male",114.916666666667,0,0,0.000169915346305115,757.916666666667,126.5
"Ziek",2022,"Male",130.8,0,0,9.82552579489495e-05,736,37.2
"Zod",2022,"Male",974.224137931035,1,1,4.22481962382203e-05,725.137931034483,109.103448275862
"Zog",2022,"Female",144.380952380952,1,1,0.00021316713880243,767,167.428571428571
"Zola",2022,"Female",318,0,0,8.25736383433451e-05,743,117
"Abbaye",2023,"Male",775,0,0,1.39075572066393e-05,710.8,27
"Agnes",2023,"Female",3030.25,1,1,0.00014512965723341,758.25,161.5
"Aiko",2023,"Female",428.444444444444,0,0,0.00022485993593805,764.444444444444,140.666666666667
"Akubra",2023,"Male",22.75,0,1,0.000153926008903882,750.75,96.5
"Aliona",2023,"Female",3128.5,0,1,2.9124290084063e-05,734.8125,13.1875
"Aloha",2023,"Female",1989.78947368421,1,1,3.45908159765048e-05,723,20.1578947368421
"AlyssaEdwards",2023,"Male",231.916666666667,1,1,0.000173666711125854,777.75,168.125
"AntonioHijo",2023,"Male",120.142857142857,0,0,0.000178121817195285,757.428571428571,146.857142857143
"AntonioPadre",2023,"Male",17,0,0,1.76304473589976e-05,714,25.25
"Appa",2023,"Male",107.333333333333,0,0,1.78356804427447e-05,708,28
"Aragon",2023,"Male",1013.94444444444,0,0,0.000238767672309009,759.555555555556,84.4444444444444
"Ariel",2023,"Female",1946.31707317073,0,0.365853658536585,0.000217092193068297,764.146341463415,94.3170731707317
"Arrow",2023,"Male",2017.19230769231,0,0.192307692307692,0.000248256496585917,781.173076923077,146.788461538462
"Asgard",2023,"Female",505.74358974359,0,0,0.000312633739974004,756.102564102564,89.0769230769231
"AuronPlay",2023,"Male",0,0,0,1.55506091476816e-06,705,9
"Babybel",2023,"Female",865.6,0,0,4.33568886292298e-05,720.4,109.6
"Babybel",2023,"Female",1125,1,1,5.8760585059027e-05,721,104
"Bane",2023,"Male",526.333333333333,0,0,2.14234903743648e-05,745.333333333333,25
"Banner",2023,"Female",778.5,0,0,5.26711996856663e-05,741,32
"Barret",2023,"Male",2245.25,0,0,4.49167503600955e-05,738.75,33.9166666666667
"Basil",2023,"Female",2265.33333333333,0,1,0.000238942153127202,761.466666666667,89.8666666666667
"Basky",2023,"Female",766.45,0,0,0.000139723413540357,750.25,133
"Basky",2023,"Female",1006.35714285714,1,1,0.000135096089777271,750.214285714286,134.857142857143
"Batsy",2023,"Male",1561.30588235294,0,1,0.000289158707063294,758.023529411765,88.1764705882353
"Bazinga",2023,"Female",745.951219512195,0,1,0.000158073926669103,742.780487804878,76.6341463414634
"Bazinga",2023,"Female",987.625,1,1,0.000110485021106034,741.791666666667,72.6666666666667
"Beetroot",2023,"Female",2273.93333333333,0,0,4.27155956747197e-05,725.6,43.3333333333333
"Beetroot",2023,"Female",2548.22222222222,1,1,7.02747853938489e-05,724.888888888889,39.1111111111111
"BiancaDelRio",2023,"Female",451,0,1,5.40094524387332e-05,740,32
"Bibi",2023,"Female",1731.05882352941,0,1,0.000200955904429887,772.117647058824,167.823529411765
"Bibi",2023,"Female",1482.68181818182,1,1,0.000188518649402136,773.409090909091,169.181818181818
"Bingo",2023,"Female",542,1,1,0.000129567762788901,771,174
"Birdman",2023,"Male",1832,1,1,7.73726127217132e-05,757,176
"BiteyMc'BiteFace",2023,"Male",0,1,1,4.2788343144148e-05,731,140
"BlackPanther",2023,"Male",505.125,0,0,1.55908163610072e-05,723.375,22.25
"Blurry",2023,"Female",0,0,0,5.62804318864442e-05,725,123
"Boksoon",2023,"Male",0,0,0,2.07432737106215e-05,708,41
"Brian",2023,"Male",542.875,0,0.2,0.000135795584887164,761.9,117.55
"Bulma",2023,"Female",2617.52631578947,0,1,0.000220984174747919,785.789473684211,154.263157894737
"Bulma",2023,"Female",2381.67741935484,1,1,0.000251966475043191,785.41935483871,153.225806451613
"BumbleBee",2023,"Female",489.833333333333,0,0,0.000236786371890888,787.166666666667,154
"BumbleBee",2023,"Female",700.75,1,1,0.000225019884146108,783.25,151
"Buttery",2023,"Female",1214,1,1,0.000218151034715778,768.333333333333,136
"Cabuya",2023,"Male",0,0,0,4.62174205875192e-05,748,170
"Cactus",2023,"Male",2336.94444444444,0,0,0.000182878314900424,766.518518518518,96.7962962962963
"Cacumen",2023,"Male",227.5,0,0,0.000264982964088096,774.5,152.785714285714
"Calanthe",2023,"Female",711.333333333333,0,0,0.000128539224269796,762,125.333333333333
"Calcifer",2023,"Female",0,0,0,5.74490358002019e-05,725,122
"Caspian",2023,"Male",351,0,0,5.33652973373051e-05,735,40
"Catan",2023,"Female",955,1,1,0.000191787341932215,781,142.5
"Cerberus",2023,"Male",0,0,0,0.000270353957191667,771,159
"Chameleon",2023,"Male",1865,0,0,2.91535305482543e-05,727.8,138.2
"Chameleon",2023,"Male",2156,1,1,4.44402747614818e-05,740,157
"Chamy",2023,"Male",929.166666666667,0,0,4.94623176014583e-05,725.583333333333,108.958333333333
"Chamy",2023,"Male",1126.55555555556,1,1,5.9643278332415e-05,721.666666666667,116
"Chani",2023,"Female",368.142857142857,0,0,0.000233404100707789,764.285714285714,145.142857142857
"Chani",2023,"Female",637.166666666667,1,1,0.000157166874555352,755.833333333333,142.333333333333
"Charlene",2023,"Female",59.1666666666667,0,0,0.000123668717922302,792.333333333333,148
"Charlene",2023,"Female",298,1,1,9.65637417227454e-05,796,152
"Charming",2023,"Male",63.8421052631579,0,0,0.000288006796699017,752.368421052632,83.9473684210526
"Chenille",2023,"Male",2050.31818181818,0,1,0.000115483256240981,748.681818181818,92.2727272727273
"Cheyenne",2023,"Female",1990.48148148148,0,0,0.00012487325174822,751.277777777778,139.518518518519
"Chihiro",2023,"Female",2396.30434782609,1,1,0.000238463721900226,784.260869565217,158.934782608696
"Christmas",2023,"Female",1495.69230769231,0,0,0.000104092813174838,749.076923076923,105.846153846154
"Christmas",2023,"Female",1731.83333333333,1,1,0.000122667224817364,759.333333333333,102.166666666667
"Ciri",2023,"Female",605.897058823529,1,1,0.000233685040574331,748.235294117647,80.7941176470588
"Claudius",2023,"Male",1908.83783783784,1,1,0.000115838605353418,766.621621621622,120.864864864865
"Clive",2023,"Male",379.2,0,0,0.000151872608264119,753.6,127.533333333333
"Clive",2023,"Male",656.8,1,1,0.000104968618072564,756.2,136.6
"Cocoon",2023,"Female",1254,0,0,0.000147703315198063,793,152
"CocoPops",2023,"Male",1019.828125,1,1,0.000160509273674031,761.625,164.90625
"Connor",2023,"Male",0,0,0,7.91756412990916e-06,704,32
"Connor",2023,"Male",226,1,1,6.20805863135885e-05,719,105
"Copepod",2023,"Female",2203.68965517241,0,0,5.08105433398921e-05,719.655172413793,105.724137931034
"Copepod",2023,"Female",2424.375,1,1,6.69847965424957e-05,718.25,107.5
"Coralie",2023,"Female",2202.18518518519,1,1,0.000194310342085939,768.925925925926,167.777777777778
"Cornetto",2023,"Male",493.733333333333,0,0,4.87964599138728e-05,781.2,112.333333333333
"Cotton",2023,"Male",2063.625,0,1,0.000159699991928455,762.25,100.875
"Cotton",2023,"Male",1829.8,1,1,0.000233759146084932,762.266666666667,96.8666666666667
"Coulson",2023,"Male",799,1,1,0.000173615082606437,765,167.333333333333
"Cozmo",2023,"Male",2235.52727272727,1,1,0.000217009131017521,766.581818181818,144.436363636364
"Craggy",2023,"Female",2223.25,0,0,3.05893555367977e-05,723.45,33.8
"Crampton",2023,"Male",893.428571428571,1,1,8.47582285027693e-05,736.714285714286,125.357142857143
"Crayola",2023,"Female",3781,0,1,7.9510319542675e-05,738,48
"Crochet",2023,"Female",1793,1,1,0.000261476880562894,781,154
"Crumpets",2023,"Male",1939,1,1,4.89192794587455e-05,743,154
"Crystal",2023,"Female",2073.46428571429,0,0,5.650439267771e-05,719.214285714286,60.9642857142857
"Cucumber",2023,"Male",561.209302325581,0,0,0.000138272699525357,752.604651162791,137.511627906977
"Custard",2023,"Female",1922.08333333333,1,1,2.80677579038539e-05,736,11.25
"Dalinda",2023,"Female",960.09375,1,1,0.000143527001597733,789.96875,161
"Dara",2023,"Female",503.571428571429,0,0,0.00011044175850385,744.928571428571,120.357142857143
"Dara",2023,"Female",754,1,1,0.000139518451954,749.5,127.833333333333
"Darius",2023,"Male",2273.53225806452,1,1,0.000201321731961635,785.645161290323,160.161290322581
"Dayi",2023,"Male",3.5,0,0,8.98735513227464e-05,737.5,36.5
"Deathlock",2023,"Male",1190.84848484848,1,1,0.000178799596288376,766,166.454545454545
"December",2023,"Male",2258.74358974359,1,1,0.000290096829294496,755.487179487179,86.025641025641
"Delilah",2023,"Female",3827.05555555556,0,0,0.000173021954671902,757.222222222222,125.777777777778
"Delilah",2023,"Female",4063.76923076923,1,1,0.000126872974056296,760.769230769231,123.769230769231
"Desmond",2023,"Female",2100.16666666667,0,1,0.000128589460560074,742.166666666667,50.3333333333333
"Desmond",2023,"Female",1832,1,1,6.8358740260312e-05,738,43
"Detox",2023,"Male",151.083333333333,0,0,5.19539813149507e-05,737.25,135.583333333333
"Detox",2023,"Male",411.777777777778,1,1,6.31473783560688e-05,732.444444444444,132
"Diablo",2023,"Female",118.5,0,0,2.29809469889479e-05,751,31.5
"DianaLisbet",2023,"Female",23.2,0,0,3.35985316199044e-05,728.2,109.4
"DianaLisbet",2023,"Female",237.25,1,1,6.50156655704291e-05,736.75,110.75
"Dingus",2023,"Male",155.857142857143,0,0,0.00021916078089733,767.285714285714,138.428571428571
"Dion",2023,"Female",509,0,0,1.66502557132836e-05,712.375,19.875
"Dodie",2023,"Female",2212,0,1,0.000251552989168963,760,84
"Dodie",2023,"Female",2044,1,1,0.00027564772628118,763,92
"Dolenta",2023,"Female",2946.5,0,0,0.00012387170321707,754.5,96.5
"Doppio",2023,"Male",0,0,0,0.000103523096153414,790,169
"Duncan",2023,"Male",625.583333333333,0,0,2.79109156940263e-05,709.25,41
"Dune",2023,"Female",2803.75,0,1,0.000245718855007156,751,84.5833333333333
"Dune",2023,"Female",2534.63636363636,1,1,0.000290207104381988,751.181818181818,84.3636363636364
"Echeveria",2023,"Female",199.774193548387,0,0.580645161290323,0.000118985940245271,736.451612903226,47
"Eden",2023,"Female",96.875,0,0,4.18110704733201e-05,728.5,129.5
"Eliana",2023,"Female",1498.31578947368,0,0,7.39886708201358e-05,740.684210526316,49.1578947368421
"Elowen",2023,"Female",3056.22727272727,0,1,0.000148300880760295,761.272727272727,129.590909090909
"End",2023,"Male",2190.92,0,1,0.000320321921650125,771.38,153.7
"End",2023,"Male",2425.44444444444,1,1,0.000213096807824426,770.555555555556,157.111111111111
"Erin",2023,"Female",3791.89583333333,0,1,0.00027226800333927,770.125,158.625
"Erwin",2023,"Male",70,0,0,5.32905720791937e-05,737.142857142857,140.571428571429
"Erwin",2023,"Male",305.428571428571,1,1,7.97643423597393e-05,739.142857142857,135.428571428571
"Ezekiel",2023,"Male",466.571428571429,0,0,2.5165467282207e-05,724.571428571429,33
"Falbala",2023,"Female",1577.08571428571,0,1,0.000158819311160377,758.742857142857,136.114285714286
"FarFarAway",2023,"Female",14.75,0,0,1.49929190292777e-05,719.5,6.75
"Fausto",2023,"Female",38.0769230769231,0,0,6.688338687793e-05,723.923076923077,103.923076923077
"Fausto",2023,"Female",301,1,1,6.26243906126218e-05,717.714285714286,108.571428571429
"Fennec",2023,"Female",620.785714285714,0,0,0.000102950315078499,736.5,46.4285714285714
"Feta",2023,"Female",1041.74418604651,1,1,5.14126131308593e-05,718.139534883721,107.06976744186
"Finn",2023,"Male",2159,0,1,3.60386927424232e-05,789,95
"Fitza",2023,"Female",1261.34146341463,1,1,0.000180819608908785,782.80487804878,165
"Flea",2023,"Male",2318.52173913043,1,1,0.000238482585812716,756.782608695652,84.304347826087
"Froggy",2023,"Female",133.384615384615,0,0,0.000270815823991602,761.384615384615,91.3846153846154
"Furrow",2023,"Male",1320.36842105263,0,1,2.29100523699186e-05,734,12.8421052631579
"Fuzz",2023,"Female",725.954545454545,0,1,0.000321170996986287,778,153
"Fuzz",2023,"Female",974.214285714286,1,1,0.000216744442163842,775.428571428571,143
"Gabe",2023,"Male",529.833333333333,0,0,6.63522599486981e-05,782.333333333333,100.833333333333
"Gabe",2023,"Male",776.8,1,1,7.80996742268815e-05,774.8,97.6
